time,open,high,low,close
1697407200,22.7022,22.7212,22.484,22.594
1697493600,22.603,23.006,22.376,22.79
1697580000,22.771,23.317,22.688,22.849
1697666400,22.849,23.079,22.647,23.027
1697752800,23.0258,23.694,22.883,23.35
1698012000,23.3642,23.3642,22.9238,22.928
1698098400,22.935,23.203,22.668,22.93
1698184800,22.903,23.019,22.559,22.845
1698271200,22.819,23.136,22.448,22.77
1698357600,22.7858,23.121,22.665,23.09
1698616800,23.1032,23.602,23.026,23.29
1698703200,23.293,23.316,22.744,22.85
1698789600,22.855,23.008,22.545,22.927
1698876000,22.91,23.119,22.662,22.756
1698962400,22.7667,23.301,22.596,23.208
1699225200,23.2082,23.2532,22.9948,23.01
1699311600,23.023,23.0692,22.436,22.6227
1699398000,22.61,22.843,22.308,22.525
1699484400,22.529,22.987,22.369,22.621
1699570800,22.629,22.7356,22.2008,22.2582
1699830000,22.241,22.3563,21.885,22.293
1699916400,22.298,23.181,22.298,23.071
1700002800,23.076,23.614,23.0375,23.4338
1700089200,23.424,24.074,23.2888,23.717
1700175600,23.724,24.141,23.67,23.699
1700434800,23.712,23.8089,23.25,23.419
1700521200,23.41,24.015,23.41,23.726
1700607600,23.73,23.941,23.542,23.613
1700694000,23.828,24.3335,23.5715,24.306
1701039600,24.3192,24.8742,24.271,24.625
1701126000,24.6267,25.03,24.549,25.011
1701212400,25.012,25.257,24.856,25.0048
1701298800,25.005,25.284,24.9378,25.261
1701385200,25.257,25.517,25.094,25.4792
1701644400,25.474,25.914,24.425,24.48
1701730800,24.49,24.6304,23.971,24.1478
1701817200,24.146,24.354,23.881,23.89
1701903600,23.886,24.024,23.588,23.79
1701990000,23.793,23.89,22.9473,22.988
1702249200,22.994,23.099,22.7281,22.808
1702335600,22.805,23.149,22.696,22.729
1702422000,22.753,23.802,22.516,23.792
1702508400,23.798,24.214,23.769,24.1587
1702594800,24.18,24.286,23.763,23.853
